店铺ID,店铺名称,2024年1月,2024年2月,2024年3月,2024年4月,2024年5月,2024年6月,2024年7月,2024年8月,2024年9月,2024年10月,2024年11月,2024年12月,2025年1月,2025年2月,2025年3月,2025年4月,2025年5月,2025年6月,2025年7月,2025年8月,2025年9月,2025年10月,2025年11月,2025年12月,2026年1月,2026年2月,2026年3月,2026年4月,2026年5月,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500366,北京鑫奥播教育科技有限公司,4,0,23.5,0,14,9,3,2.5,0,6.5,3.2,0,0,7.9,8.5,4,3.6,0.5,4.5,1,0.5,0,3,0,4,0,54,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800014,天津科学技术出版社有限公司,17,0,19.5,7,4,0,30,4,4,3,9.5,18.25,0,0,0,5,6,0,0,0,11,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500367,广东华考学业测评科技有限公司,17.5,3.5,10.5,0,0,7,0,0,0,7,0,17.5,7,0,3.5,0,0,0,0,0,3.5,0,0,0,3.5,0,0,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500373,广东轻易考科技有限公司,0,0,0,0.8,0,1.6,0.8,0,4,2.08,0.8,0,0,0,0.8,0,0,0,1.6,0,2.4,0.8,1.6,0,0,0,1.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500413,辽宁九章状元文化科技有限公司,28.7,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500212,保定桃李源文化传播有限公司,0,0,0,0,0,2.1,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500394,五好信息科技（济南）有限公司,463.98,651.96,723.9,464.17,500.36,435.55,260.12,46.34,76.4,20.3,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500589,广州润德文化传播有限公司,29.4,0,0,0,0,0,0,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500418,山东云墨文化有限公司,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500588,山东传美图书文化有限公司,827.63,240.94,584.06,616.31,527.91,398.67,380.3,65.24,260.23,224.54,247.87,296.94,146.3,66.78,92.54,154,181.02,199.08,65.17,42.7,221.69,59.5,119.84,70.7,22.78,9.8,20.3,2.8,50.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500635,杭州华恩教育科技有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500634,淮安亮程文化传媒有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500357,梁山县鸿福雁书苑有限责任公司,590.88,178.5,300.16,372.82,249.62,77,55.3,32.62,52.78,106.4,204.82,210.7,241.64,142.8,99.68,377.3,47.32,82.18,13.44,7.7,78.4,44.52,28.7,9.8,11.9,34.3,15.96,46.48,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500350,潍坊学海文化传媒有限公司,785.4,78.96,112.35,166.46,88.9,131.18,200.34,133.28,343.35,258.72,148.54,342.02,151.9,67.76,55.16,39.06,63.14,37.38,48.58,33.32,42.28,27.79,37.52,21.42,62.58,7.98,5.6,2.8,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500106,河南捷睿必达教育科技有限公司,5131.26,304.64,421.12,246.4,268.94,141.4,162.82,168.56,178.08,227.78,197.54,171.15,78.96,43.96,37.1,28.7,51.52,38.92,52.64,19.6,33.74,42.77,44.66,24.5,48.9,5.6,1.4,3.5,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800016,广州出版社有限公司,81.2,39.04,23.44,11.6,3.2,5.6,4,0,2.4,1.6,20.61,0,10.8,60.48,70.64,14,2.08,2.4,3.84,0,0,1.6,0,0,4,1.6,9.6,0,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500375,阳谷县一诺书业有限公司,123.06,83.3,14,25.2,21,59.5,61.04,83.44,11.9,15.4,51.1,34.86,80.22,10.22,3.5,1.4,69.37,2.8,12.04,7,8.4,18.2,10.64,4.06,17.5,1.4,4.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500273,金华春国教育科技有限公司,16.8,128.1,59.5,28.56,39.76,9.8,32.2,16.66,21,32.2,20.86,18.9,11.2,53.2,45.5,64.4,11.2,0,2.8,1.4,9.52,4.9,10.5,3.29,1.4,0,0,5.6,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500402,北京华企之星科技发展中心,35.7,18.2,25.9,31.5,2.8,6.3,0,0,2.1,9.8,0,6.3,7,0,42,6.02,3.36,0,0,0,0,7.7,2.8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500421,陕西龙飞虎腾文化有限公司,7,83.58,14.7,71.4,67.06,6.3,2.1,14.7,21.7,19.6,27.3,22.96,0,22.4,2.1,6.3,0,2.8,22.78,0,19.6,0,25.9,7,0,2.1,7.7,8.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900003,隆尧县新华路龙之阁书城,7,0,1.4,0,0,0,13.86,40.6,36.4,50.26,48.86,14.7,0,0,4.2,0,0,0,18.06,18.76,30.1,13.3,10.5,2.1,1.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500387,陕西志立文化发展有限公司,8.4,1.4,9.94,7,22.4,1.4,15.82,4.2,10.5,0,4.9,6.3,2.24,3.5,4.2,0,0,0,7.98,0,0,0,2.1,0,2.1,0,2.24,4.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500380,西安广龙文化传播有限责任公司,6.3,2.1,0,1.4,8.4,7.7,1.4,1.4,0,0,0,1.4,0,0,0,0,0,4.48,1.4,0,0,0,0,0,0,0,0,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500355,邯郸市集域文化传播有限公司,1.4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,2.8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500278,菏泽云睦图书有限公司,0,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500403,立学立德河北教育科技有限公司,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500647,北京沧浪文化发展有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500643,新乡市书阶文化传媒有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500661,江苏壹学知道文化传媒有限公司,3554.82,3573.84,3920.07,3014.63,3509.38,3667.44,1614.85,1066.09,918.82,734.02,5733.84,12135.44,7567.62,7036.67,6593.87,6126.51,9008.36,8405.33,5848.33,2068.33,2854.71,4216.31,7389.36,8145.33,4773.39,2953.54,3471.81,4721.94,5103.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500309,武汉睿芯教育科技有限公司,11536.5,7570.18,6384.64,5019.7,6753.1,28139.94,11310.16,6679.18,4146.59,3877.53,3395.85,4301.17,3364.66,2840.26,5938.04,4950,4983.67,23738.76,7234.75,3436.33,1257.28,948.15,1051.47,1454.11,2404.47,1641.54,2242.31,1521.03,2158.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500323,浙江良品图书有限公司,7933.15,6780.16,5739.02,5457.33,6067.5,5193.7,8465.98,5030.2,3846.43,3136.52,2987.45,3229.38,3017.63,3313.17,2790.55,2405.81,2436.36,2693.08,2288.57,2510.69,3905.63,3703.58,3200.16,4590.88,2296.53,1105.86,1322.87,976.64,751.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500356,北京龙腾八方文化有限责任公司,1816.53,28988.9,6561.94,2946.83,2895.74,3901.09,2841.16,1928.59,3987.45,3602.62,2391.41,2008.19,1608.04,2721.81,4319.1,2659.37,1603.56,1712.36,1158.36,752.99,4460.66,1722.35,1409.71,740.07,541.25,381.95,3089.56,1193.56,405.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500163,大连众里文化发展有限公司,6314.64,2852.56,7096.4,6953.8,8660.09,10504.6,4702.83,3010.56,2809.45,2728.61,2335.67,6819.89,2750.16,3227.21,2722.93,4947.72,4025.6,4244.72,2121.18,755.62,730.73,622.16,654.85,560.21,1132.11,419.16,824.16,1099.28,547.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800020,武汉华大鸿图文化发展有限责任公司,3051.29,2272.6,2021.85,1813.31,1336.07,826.21,1702.56,1106.24,1487.25,1235.06,4871.45,4516.32,2382.52,2484.23,1718.5,1423.19,1510.54,2780.64,3549.89,1913.58,1077.07,1290.28,2363.97,2353.01,1691.55,1545.6,1118.88,752.36,1258.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500175,山东国中教育科技有限公司,1136.1,1213.94,982.28,605.78,439.46,564.93,3514.42,2600.5,3390.4,2512.72,2600.06,1604.89,1421.7,2252.18,1688.47,1515.43,1639.26,1213.32,1817.45,2677.13,2574.11,1107.41,1303.1,1150.66,750.19,279.37,14434.14,360.22,417.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500645,山东世纪育才文化传媒有限公司,491.12,302.26,412.16,517.72,584.5,737.24,1565.06,1613.08,3297,3810.1,2904.86,2861.74,1137.78,990.54,1161.37,1231.25,1167.82,683.69,920.85,439.27,433.65,618.59,349.44,344.26,712.01,190.26,125.02,166.36,160.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500644,广东文晖文化传播有限公司,2355.92,1104.22,1428.7,3856.3,2535.54,2843.96,1070.16,624.4,504.42,829.92,918.54,1053.5,454.44,439.46,719.46,1186.92,1357.02,798.39,103.74,110.88,294,642.46,571.62,394.94,174.72,117.32,146.16,411.18,597.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500630,陕西昊天图书发行有限公司,567,665.56,1245.3,1375.64,1609.44,1811.04,1126.58,966.98,950.74,574.14,553.25,2385.01,331.52,794.71,486.71,1219.62,650.06,649.95,549.89,359.59,231.84,413.6,349.37,553.98,558.95,167.02,482.3,489.58,263.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500362,成都林鸿创客图书有限公司,461.08,155.05,250.88,428.61,262.99,1794.66,2829.29,1350.3,703.15,630.84,645.89,386.12,394.1,160.44,142.17,77.14,67.62,268.66,291.9,107.94,160.37,199.08,183.96,228.48,83.72,43.12,42.42,46.76,28.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800022,华语教学出版社有限责任公司,516.13,257.4,232.2,255.6,229.6,427.68,390.5,246.92,294.5,157.9,209.3,157.5,214.57,166.51,118.24,133.8,112.5,101.25,72.33,42.45,92.95,123.64,133.95,31.5,6.6,5.5,63.03,12.8,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500369,湖南汇星源文化传播有限公司,464.82,225.69,772.33,799.06,534.8,625.67,268.59,149.52,268.39,304.08,229.6,201.64,180.04,453.49,234.37,267.05,165.21,163.38,185.33,96.04,66.78,175.04,46.83,32.2,137.41,5.6,30.24,76.3,37.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500261,山东正禾大教育科技有限公司,12595.75,20710.38,29150.53,21771.26,17169.59,12550.32,17247.03,12363.61,21842.59,15175.51,24416.84,27668.13,14612.77,20867.14,30379.68,16637.49,14257.35,9604.94,12748.99,7820.92,6525.05,10565.86,18410.37,27982.35,19007.26,13873.03,28290.01,16106.58,11588.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500179,洛阳朝霞文化股份有限公司,32663.26,16603.52,9799.2,12619.08,20296.83,53828.99,10590.46,6700.96,7212.42,10134.32,11785.55,21048.62,29320.1,7372.79,11192.77,13226.76,14538.73,43826.26,9239.37,4866.37,5565.72,7177.89,8111.96,9802.59,25889.73,4022.98,4174.98,8006.45,9213.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500312,江苏通典文化传媒集团有限公司,7227.26,4655.84,5486.3,9597.1,10584.05,11095.92,9351.27,6495.28,5836.39,2844.15,12825.61,14192.64,8685.81,4874.8,8769.52,13783.02,14199.06,11071.11,13651.31,5913.7,13010.34,11318.46,9058.51,9993.68,11449.39,3048.61,3758.24,8587.37,7991.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500232,洛阳品学文化传播有限公司,8433.18,12786.6,7376.04,7324.8,6746.88,18109.52,3393.16,2459.49,11210.12,11506.1,8981.01,31953.78,11576.32,9121.01,4753.9,14333.22,5973.09,24608.47,13396.74,2632.21,6787.36,9007.02,5381.67,14551.68,19732.77,2465.69,2923.76,8074.09,6618.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500299,山东众旺汇金教育科技有限公司,16704.79,12846.71,16035.16,12988.63,12124.97,8169.91,8808.29,6030.88,6689.06,8835.76,7084.85,7613.76,10420.89,11988.76,9002.36,5282.96,5517.82,4312.56,5701.23,4957.44,10702.15,6187.48,8116.83,8076.41,6947.93,3530.02,4559.78,2718.2,2596.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500318,湖北盈未来教育科技有限公司,6212.05,6065.25,10749.55,6729.25,5806.4,4060.5,5109.91,4875.05,10288,11660.25,9405.2,10531.9,3755.21,4796.44,7473.95,6566.44,6519.98,4452.79,3593.91,2411.95,9445.55,12038.26,9794.44,11238.87,5815.59,1578.79,2952.14,8795.52,8605.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500189,陕西炼书客图书策划有限公司,11393.12,7341.38,11690.28,12431.3,10312.69,6273.4,2330.52,1485.82,1492.82,1170.4,1486.52,2254.84,2670.08,4161.16,11423.92,13537.93,14004.36,9472.08,2708.43,1776.03,2118.93,2719.01,3231.4,4215.31,8908.86,9703.9,12861,12165.04,10501.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500629,山东荣景教育科技股份有限公司,3660,1466.71,3762.43,2463.41,7324.1,7058.01,4034.26,2602.46,2768.11,4443.32,3301.83,5134.82,2063.46,2558.36,1961.68,6278.45,12260.5,7223.64,3758.06,1922.76,4541.52,7256.72,11535.71,16608.54,9284.24,3422.94,2850.4,2204.81,2906.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500660,洛阳可馨文化传播有限公司,5299.44,268.94,403.06,408.66,1873.48,9760.74,1032.64,577.92,5520.46,493.5,1015.14,10530.86,2009.7,249.53,514.57,1890.84,7878.26,17970.45,2935.45,1700.69,1907.7,4675.29,4610.91,7050.25,10098.34,555.17,3255.98,3941,2431.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500352,成都合力敬成实业有限公司,573.37,89.6,312.76,328.16,297.85,269.71,444.92,295.75,1276.1,864.15,613.62,415.03,54.88,79.84,202.09,89.95,46.27,39.06,84.47,43.54,259.56,107.66,123.76,116.48,23.98,9.66,26.83,74.76,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500210,河北斗米文化传媒有限公司,17.3,4.2,9.1,8.54,1.4,18.2,1846.88,1984.64,1273.02,957.04,907.76,1058.12,1859.34,2078.93,1711.29,2546.33,2359.2,1711.89,2085.66,1247.47,1098.35,1729.21,1923.71,3307.85,4445.84,3929.87,5723.96,5508.72,6633.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800025,长江少年儿童出版社(集团)有限公司,197.4,137.9,549.08,248.78,232.68,283.36,132.58,100.66,256.79,182.09,196.98,244.02,138.6,113.19,188.16,99.12,121.52,81.06,84.88,16.94,20.58,62.72,67.06,63,50.12,36.12,32.76,25.2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500656,洛阳芸熙文化传媒有限公司,6845.44,11384.44,1078.98,1131.06,1407.5,5265.39,2060.1,1008.56,5570.16,595,602.42,8383.66,2325.54,415.21,387.52,522.08,680.54,11600.8,1182.41,578.48,287.7,201.67,362.1,4132.75,6403.49,326.69,384.23,499.49,3496.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500330,河南鹤翔图书有限公司,3179.15,716.64,401.87,266.35,625.73,1438.15,2022.4,644.42,376.46,2248.82,2316.72,9667.91,3104.99,1733.17,314.66,2670.54,795.06,2286.34,2507.1,436.52,906.11,755.93,479.5,2419.08,2046.9,363.65,202.02,2910.56,512.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500633,广州教与学文化发展有限公司,2231.6,849.76,1684.16,3127.2,3000.72,2021.52,789.92,458.64,1939.52,1869.92,1733.2,2099.36,928.4,1202.74,2173.61,2008.8,1933.54,1936.96,362.36,393,1034.52,738.8,1823.32,2374.28,1820.73,330.48,1972.62,980.9,997.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500478,湖北猎豹教育科技有限公司,1393.4,672.63,3870.02,3011.13,2391.9,1189.58,768.44,844.6,850.43,3106.39,2346.26,2930.9,1257.83,792.12,911.4,2600.62,1897.38,1342.18,1115.66,705.95,746.22,568.68,823.83,1017.66,705.18,630.63,910.42,640.36,454.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500617,理想众望教育科技（北京）有限公司,0,0,0,0,4052.16,2400.72,1147.02,1547.28,2989.14,1647.24,1295.7,2055.9,1151.22,1267.14,1151.59,566.16,378.42,907.41,639.24,1202.44,1848.36,1318.38,1010.24,1168.09,810.6,335.72,455.98,325.36,192.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500602,洛阳云鹏文化传媒有限公司,1712.89,574.38,337.91,381.36,1752.94,3155.06,476.28,334.46,205.52,135.8,171.92,364.14,760.37,743.26,849.96,979.86,2591.53,3775.85,571.03,212.18,137.76,49.7,78.12,64.4,129.92,126.63,173.88,150.76,185.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500336,山东海之星图书有限公司,490.11,355.46,547.96,309.12,247.52,645.15,394.66,153.3,792.37,261.22,303.52,369.67,170.6,294.81,139.3,107.92,102.11,67.9,53.55,7.7,36.54,100.1,58.58,11.2,145.95,0,15.54,93.45,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500224,北京众和永泰文化传播有限公司,550.7,235.95,812.68,626.5,293.86,368.2,168.35,385.7,1200.57,1037.75,899.15,2538.97,634.34,566.55,892.64,606.97,702.31,1110.06,694.34,165.83,635.46,469.04,480.24,523.46,1188.46,445.06,831.83,809.08,665.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500609,呼和浩特市经纬方舟文化传播有限公司,817.81,735.91,625.1,786.94,979.23,1297.24,878.15,644.88,875.48,633.92,774.62,896.91,508.76,271.6,515.14,844.62,1010.52,1010.38,1026.2,517.3,338.1,236.6,362.6,548.66,617.71,526.82,979.3,1276.94,1583.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500314,长沙零起点文化传播有限公司,267.96,316.56,277.09,1614.51,2873.64,599.62,464.52,516.04,405.86,336.58,384.44,183.26,614.18,165.2,149.66,1614.83,986.02,443.66,299.95,259.84,276.78,169.96,224.56,268.24,246.68,123.48,231.56,2502.08,1378.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500229,幼狮文化创意（山东）有限公司,272.72,61.6,1345.96,406.42,545.86,620.62,987.7,732.34,775.04,738.5,730.1,609.14,541.52,229.04,279.58,262.64,298.97,488.17,742.02,475.72,318.22,231.49,215.18,208.46,113.31,145.18,276.22,125.02,192.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500209,北京成大文教科技有限公司,2.8,2.8,2.8,5.6,1.4,2.8,0,0,485.38,811.44,630.56,632.94,489.86,566.51,518.56,194.32,359.14,235.18,208.6,439.46,227.36,252.4,159.6,107.24,81.48,58.8,68.88,143.5,61.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500164,太原四季文化图书有限公司,826.94,409.65,444.15,340.09,421.36,548.77,912.57,329.23,429.07,323.63,257.57,363.44,245.84,338.31,291.8,135.7,142.55,215.79,404.9,166.39,146.73,380.2,328.26,160.89,177.59,139.78,1068.53,1290.62,1447.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500622,库课文化科技股份有限公司,977.06,724.22,970.62,137.9,296.24,159.46,202.3,126,228.34,608.02,675.92,2659.79,383.88,680.54,268.66,229.74,210.14,51.8,113.54,242.2,115.29,204.89,259,694.09,593.88,227.78,665.61,152.6,60.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650349,中学生数理化高中版编辑部,334.4,172.75,313.3,271.09,224.65,199,199.05,193.5,238.4,240.55,386.1,365.05,270.7,246.79,315.43,189.34,331.35,436.25,121.85,183.35,266.25,135.5,226.32,191.25,195.93,181.2,115.63,166.8,180.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500590,深圳启睿文化传播有限公司,292.32,189.7,556.13,536.76,540.68,313.32,91.98,102.2,18.2,19.6,14.7,64.12,61.6,226.1,186.2,110.79,83.3,108.15,12.6,5.88,5.6,11.2,15.82,16.38,7.42,74.9,29.54,82.32,50.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500333,山西臻蜀渊图书有限公司,0,3.5,0,0,0,3.5,0,0,7,0,0,7,0,24.5,46.2,133.7,524.65,73.5,24.5,0,7,3.5,732.2,228.2,28,0,23.1,7,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500596,山西智想文化发展有限公司,81.48,199.78,7.7,86.1,8.4,518.56,206.92,109.76,107.8,101.04,104.16,112.56,118.96,118.96,142.07,421.12,72.8,287.98,60.06,65.1,71.98,45.92,123.76,682.64,1724.17,1556.38,7168.91,2848.8,2197.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500202,河南领扬文化传播有限公司,493.22,113.26,217.7,320.04,634.62,2165.66,212.1,70.84,29.4,37.1,253.12,375.34,148.82,109.9,153.58,117.81,419.86,429.8,53.42,40.6,14,14.56,7,23.52,59.5,22.26,13.3,164.08,604.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500620,北京青桐鸣文化发展有限公司,0,0,0,0,0,5.6,42.61,0,0,0,2.8,2.8,0,0,0,0,0,0,0,10.75,0,0,1424.58,531.3,1398.6,189,21,21,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500258,陕西翰文图书精典发行有限公司,368.13,251.18,382.62,366.65,245.41,472.99,280.42,140.07,337.54,193.97,137.9,525.32,178.43,239.53,123.55,61.43,144.48,173.67,93.52,59.22,45.5,48.3,48.58,25.2,103.45,6.93,44.74,21.7,41.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800018,苏州大学出版社有限公司,303.38,285.32,396.06,251.16,373.38,174.26,566.74,325.08,274.4,208.18,245.28,166.6,63.84,195.58,205.38,114.59,111.86,90.58,133.84,81.48,38.64,51.01,121.52,50.68,40.32,41.16,120.54,44.8,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500597,广州书友图书有限公司,25.9,2.8,0,5.6,0,0,566.44,391.86,740.34,216.44,66.5,286.86,66.08,105,144.48,161.28,55.3,8.4,18.2,16.8,48.37,21,24.5,18.2,18.06,20.3,5.6,6.16,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500618,河南智熊文化科技有限公司,502.98,469.39,717.22,653.1,543.62,350.84,118.72,246.4,1410.1,108.08,218.26,94.08,259.7,171.64,116.34,78.26,119.14,81.97,22.4,11.62,7.7,9.8,23.1,7,199.16,14.7,19.6,37.66,14.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500344,山东得佑图书发行有限公司,372.96,150.54,164.64,145.46,98.28,129.5,175.42,172.76,26.6,38.78,59.36,118.86,174.3,81.2,131.25,91.7,52.15,49.7,12.6,61.46,5.04,59.2,10.64,12.6,44.1,3.5,8.96,7.7,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500223,山东诸子百家文化传媒有限公司,833.31,92.4,18.9,78.82,65.52,478.52,153.58,76.02,149.94,200.76,177.8,320.32,238.7,2.1,35,11.2,25.2,95.34,19.32,42.14,13.86,43.96,46.2,55.3,39.9,5.6,0,6.3,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500328,北京云画星空文化传媒有限公司,274.82,137.06,237.72,161.91,199.92,162.33,237.79,49.14,50.05,174.89,56,181.65,66.01,95.31,23.8,90.69,72.17,101.68,46.97,9.87,10.5,39.9,11.9,9.8,9.45,51.65,15.4,18.41,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500324,湖北先锋文化传媒有限公司,484.12,85.12,263.34,208.88,215.88,215.32,71.4,27.44,20.3,33.46,55.58,59.22,48.44,74.34,135.94,53.9,70.28,56.84,27.3,10.08,6.44,20.44,28.28,9.8,7.7,10.08,23.24,22.54,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500639,山东聊城润学书业有限公司,448.63,107.8,34.86,27.86,33.6,24.08,116.76,45.36,18.9,33.32,39.06,261.24,251.1,53.38,28.56,17.5,2.1,46.62,18.9,11.9,28,20.48,9.1,80.5,83.93,4.9,0,29.05,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500626,四川悟行高远教育科技有限公司,137.2,126,356.58,275.52,166.6,108.36,60.9,46.48,190.82,114.38,79.94,30.38,55.3,63.7,146.58,51.8,36.05,26.6,9.66,12.18,35.56,29.4,19.6,8.4,12.88,11.2,26.88,35.28,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500614,武汉荷尖尖图书有限公司,203.42,144.2,182.56,111.3,114.66,125.06,37.1,92.12,225.12,157.22,291.76,78.68,36.54,37.1,46.2,40.6,48.3,31.08,29.4,26.74,46.06,43.82,34.3,27.02,14,12.74,1.4,7.7,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500307,内蒙古京北贸易有限公司,63,19.04,111.86,109.62,110.32,89.46,26.74,16.94,17.78,43.54,34.72,26.46,17.5,31.78,50.96,60.9,44.52,26.6,8.4,11.9,14,14.7,27.93,20.72,10.36,9.8,18.2,27.16,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500605,陕西书悦文化传播有限公司,100.31,95.27,92.05,56.35,56.42,31.15,17.85,1.75,5.6,7.35,21.07,9.1,64.68,10.22,102.13,39.55,42.7,28.07,2.1,1.75,0.63,0,8.4,0.7,4.9,2.45,7,0,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500255,山东新坐标书业有限公司,59.5,34.3,71.4,81.34,51.1,39.9,50.82,146.29,95.2,83.72,46.9,60.2,38.08,39.2,65.1,32.9,26.46,14.98,18.9,14.7,11.9,7.7,9.1,8.54,1.4,0,6.3,5.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500632,湖北华育文化发展有限公司,159.67,33.95,111.3,68.74,47.04,16.8,33.04,29.19,142.93,30.1,15.26,56.45,33.25,47.25,36.89,30.1,11.34,62.16,19.6,13.3,2.8,12.95,8.4,2.8,27.65,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
